"G0023500","G0085900","H0001900","H0002700","R0000100","R0001900","R0002100","R0002400","R0006500","R0009300","R0009400","R0017300","R0173600","R0214700","R0214800","R0215300","R0215301","R0220200","R0304410","R0305700","R0305800","R0307100","R0312300","R0312710","R0329800","R0329900","R0330000","R0330100","R0330200","R0393510","R0393520","R0402800","R0405210","R0405601","R0405700","R0406010","R0406511","R0406700","R0406701","R0407300","R0481600","R0481700","R0618301","R0645800","R0645801","R0655900","R0780400","R0897300","R0897301","R0988000","R1020700","R1021700","R1145800","R1146100","R1521000","R1521300","R1891700","R1892000","R2258800","R2259100","R2350010","R2446200","R2446500","R2716700","R2716800","R2718700","R2718800","R2718900","R2719000","R2719100","R2719200","R2720800","R2721000","R2721100","R2721200","R2721400","R2721500","R2722501","R2724701","R2743300","R2870110","R2870200","R2870800","R2870900","R2871300","R2871301","R2871400","R2872000","R2872300","R2872700","R2872800","R2877600","R3895400","R3914300"
-2,-4,-2,0,9335,51,1,-4,11,0,-4,10,10,2,1,34,0,17,19,3,0,0,-4,-4,0,-4,-4,-4,-4,1,3,-4,4,0,1,6987,0,33,0,965,506,160,25293,44,0,2,0,36,0,14,-4,17,56,0,54,0,49,0,57,0,20,70,0,0,2,0,-4,-4,-4,-4,-4,3,3,-4,0,-4,-4,15000,-4,0,3,20000,1,1,26,0,2080,60,0,1,3,0,0,20
-4,-4,0,0,9336,11,0,1,12,0,-4,13,13,2,2,54,0,22,27,0,0,0,647,-4,1,-4,2,-4,-4,1,3,-4,9,0,1,13000,0,5,0,200,504,136,9479,26,0,2,0,39,0,-4,18,18,50,0,57,0,52,0,55,0,25,64,0,-4,-4,0,-4,-4,-4,-4,-4,0,-4,-4,0,-4,-4,27000,16000,0,3,43000,1,2,30,1,3640,60,0,1,3,1,0,-4
4638,4272,0,0,9337,11,0,1,6,1,21,12,13,2,2,46,7,20,27,5,4,0,0,-4,0,-4,-4,-4,-4,1,3,-4,10,0,1,13000,0,0,0,0,507,185,5601,0,0,2,0,0,0,-4,15,18,0,0,51,0,57,0,55,0,27,64,0,-4,-4,1,15,96,1,17,96,3,1,2,3,3,-4,1000,-4,0,2,3880,1,1,29,0,1320,3,0,1,3,1,3,19
-4,-4,0,0,9338,11,0,1,-2,2,22,12,10,2,1,1,1,20,22,0,0,0,1920,-4,0,-4,-4,-4,-4,1,3,-4,10,0,1,31333,1,26,0,480,511,155,35970,8,0,1,1,49,0,16,-4,0,55,0,29,0,35,0,54,0,24,55,0,-4,-4,0,-4,-4,-4,-4,-4,5,7,-4,4,7,-4,15000,-4,1,6,15000,1,1,28,1,2080,76,0,1,3,0,0,-4
-4,-4,1,1,9339,11,0,1,-3,3,21,10,10,2,1,0,0,17,19,3,0,0,-4,-4,0,-4,-4,-4,-4,1,3,-4,10,0,1,13000,0,0,0,0,510,140,36393,15,0,1,1,13,0,17,-4,17,53,0,50,0,56,0,53,0,22,68,0,2,3,0,-4,-4,-4,-4,-4,4,5,-4,1,5,-4,18000,-4,0,6,-2,1,1,26,1,2080,73,0,1,3,0,0,16
-4,-4,0,1,9340,11,0,1,-3,4,21,9,13,2,2,-4,-4,16,19,0,0,0,-4,-4,0,-4,-4,-4,-4,1,3,-4,9,0,1,13000,0,0,0,-4,507,152,14766,0,0,1,-4,0,0,-4,18,-4,0,0,0,0,28,0,47,0,20,0,0,0,1,0,-4,-4,-4,-4,-4,0,-4,-4,0,-4,-4,6000,-2,0,3,-2,1,2,24,1,680,54,0,1,3,1,1,14
-4,-4,-4,0,9341,51,0,-4,12,-3,-3,12,13,2,2,0,100,19,22,0,0,0,1643,-4,1,-4,2,-4,-4,1,3,-4,4,0,1,5000,1,30,0,240,508,145,42847,27,0,4,-4,0,0,-4,21,21,37,0,53,0,20,0,21,0,-3,24,0,-4,-4,1,1,4,1,9,0,0,-4,-4,0,-4,-4,0,-4,0,6,1000,1,1,28,0,300,1,0,1,3,1,0,-4
-4,-4,-4,1,9342,51,0,-4,12,1,18,10,13,2,2,6,89,17,26,0,0,0,-4,-4,1,1,-4,-4,-4,1,3,-4,4,0,1,5000,0,10,0,350,509,135,32772,7,0,6,-4,0,0,-4,-4,19,7,0,18,0,0,0,16,0,24,65,0,-4,-4,0,-4,-4,-4,-4,-4,1,7,-4,0,-4,-4,11000,-4,0,5,33200,1,3,26,1,2040,66,0,1,3,1,0,-4
-4,-4,0,1,9343,51,0,-4,-3,3,25,8,11,1,1,-4,-4,16,18,0,0,0,-4,-4,1,1,-4,-4,-4,1,3,-4,3,0,1,4128,0,0,0,-4,506,175,4067,10,0,-5,-5,-5,-5,14,-4,-4,0,0,0,0,0,0,0,0,13,0,0,-4,-4,0,-4,-4,-4,-4,-4,5,1,4,4,2,3,0,-4,0,1,0,1,1,25,0,0,0,0,1,3,0,1,15
-4,1284,0,0,9344,11,0,1,7,1,20,12,14,1,2,41,0,19,25,5,0,0,6000,-4,0,-4,-4,-4,-4,1,3,-4,3,0,1,19000,1,39,0,1320,508,140,-4,27,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,2,4,1,20,7,0,-4,-4,5,7,-4,4,5,-4,0,-4,0,3,2000,1,1,28,1,0,191,0,1,3,2,1,21
-4,-4,1,1,9345,11,1,1,12,-4,-4,15,11,1,1,0,0,23,28,5,2,0,1500,-4,1,1,-4,-4,-4,1,3,-4,3,0,1,24836,0,33,0,1320,507,170,94443,37,0,2,1,51,0,17,-4,3,34,0,37,0,67,0,18,0,22,56,0,1,10,1,9,96,0,-4,-4,3,5,-4,3,5,-4,3000,-4,2,1,3000,1,1,31,1,2144,68,0,1,2,0,1,15
4116,2916,0,0,9346,51,0,-4,-2,3,33,10,13,2,2,0,0,23,21,0,0,0,0,-4,0,-4,-4,-4,-4,1,3,11,2,0,1,0,0,0,0,0,502,116,-4,0,0,2,1,0,0,-4,17,16,0,0,0,0,0,0,0,0,19,0,0,-4,-4,0,-4,-4,-4,-4,-4,0,-4,-4,0,-4,-4,0,-4,0,3,3507,1,1,30,0,0,0,0,1,3,1,0,18
3647,-4,-2,1,9347,44,1,1,9,1,24,13,13,2,2,0,0,22,23,0,0,0,0,-4,0,-4,-4,-4,-4,1,3,11,2,0,1,-3,0,0,0,0,504,145,35576,20,0,4,2,41,0,-4,17,19,15,0,35,0,52,0,58,0,27,63,100,2,12,0,-4,-4,-4,-4,-4,2,7,-4,0,-4,-4,18000,-4,0,3,18000,1,1,31,1,1820,63,0,1,3,2,1,11
972,2640,1,1,9348,11,0,1,4,2,26,10,11,1,1,58,4,22,20,0,0,0,6500,0,0,-4,-4,-4,-4,1,3,11,3,1,1,7656,0,37,0,1400,506,160,117,11,0,4,-4,41,0,19,-4,-4,7,0,10,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,1,-4
-4,3656,0,1,9349,51,1,-4,6,-4,-4,9,14,1,2,0,0,18,20,6,0,0,0,-4,1,-4,-4,-4,4,1,3,11,3,2,1,5244,0,0,0,0,-5,-5,-5,-5,-5,2,-4,0,0,-4,15,12,0,0,3,0,19,0,17,0,19,28,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,3,-4
4872,-4,0,1,9350,51,1,-4,8,0,-4,10,11,1,1,31,0,20,18,6,0,0,8000,-4,1,-4,2,-4,-4,1,3,11,1,2,1,8000,1,48,0,2748,506,140,15076,53,0,1,4,51,0,13,-4,18,64,0,39,0,-5,-5,122,0,19,46,0,3,13,1,13,96,1,2,96,2,7,-4,0,-4,-4,17000,0,0,4,17000,3,2,28,1,-3,57,0,1,2,2,2,-1
-4,-4,-4,-4,9351,80,-4,-4,14,0,-4,4,12,3,2,0,100,22,16,0,0,0,0,-4,0,-4,-4,-4,-4,1,3,11,1,0,1,3576,0,0,0,0,505,-1,2287,2,0,1,-4,22,0,-4,-4,-4,45,0,42,0,53,0,57,0,20,62,0,-4,-4,0,-4,-4,-4,-4,-4,0,-4,-4,0,-4,-4,0,-4,0,1,8820,1,1,30,0,120,0,0,1,3,0,-5,-5
-4,-4,-4,-4,9352,11,0,1,-2,1,23,7,9,3,1,34,0,22,22,0,0,0,5000,-4,0,-4,-4,-4,-4,1,3,-4,6,0,1,6136,1,29,0,1320,-5,-5,3569,-5,-5,1,1,104,0,19,-4,21,50,0,47,0,51,0,55,0,17,58,0,4,8,0,-4,-4,-4,-4,-4,0,-4,-4,0,-4,-4,35000,0,1,5,35000,1,2,31,1,-3,65,0,1,3,3,-5,-5
-4,-4,-4,-4,9353,11,0,1,8,4,-1,9,12,3,2,0,0,18,25,0,0,0,0,-4,1,-4,2,-4,-4,1,3,-4,7,0,1,8000,0,0,0,0,502,143,62921,7,0,5,-4,0,0,-4,18,0,10,0,49,0,0,0,46,0,25,0,0,-4,-4,1,1,19,1,5,96,0,-4,-4,0,-4,-4,0,7000,0,4,7000,1,2,25,0,0,0,0,1,3,2,-5,-5
-4,576,1,1,9354,11,0,1,12,1,20,11,14,1,2,14,0,19,15,4,0,0,758,-4,1,1,-4,-4,-4,1,3,-4,4,0,1,-3,0,14,0,240,410,107,718,0,0,6,-4,0,0,-4,-3,-4,0,0,0,0,0,0,0,0,15,0,0,-4,-4,0,-4,-4,-4,-4,-4,0,-4,-4,0,-4,-4,0,13662,1,4,14228,1,2,27,0,0,0,0,1,3,1,0,-4
-4,-4,-4,1,9355,11,0,1,11,0,-4,11,14,1,2,8,0,21,25,2,0,0,0,-4,1,-4,2,-4,-4,1,3,11,1,0,1,1164,0,0,0,168,504,135,23727,0,0,2,2,36,0,-4,15,14,46,0,40,0,51,0,54,0,22,60,0,3,2,0,-4,-4,-4,-4,-4,1,7,-4,0,-4,-4,32000,-4,0,1,32000,1,1,29,1,2080,66,0,1,3,0,0,-4
-4,-4,-4,-4,9356,11,0,1,11,2,27,9,12,3,2,0,0,17,25,-3,-3,0,-4,-4,1,1,-4,-4,-4,1,3,-4,4,0,1,4000,0,0,0,0,505,138,-4,0,0,5,-4,32,0,-4,-4,0,10,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-2,0,9357,11,1,1,12,0,-4,8,11,1,1,-4,-4,16,23,1,0,0,-4,-4,1,-4,-4,3,-4,1,3,-4,4,0,1,-3,0,10,0,-4,505,120,59615,3,0,-5,-5,-5,-5,12,-4,14,99,0,62,0,42,0,56,0,20,51,0,1,3,1,1,96,0,-4,-4,0,-4,-4,0,-4,-4,18753,-4,0,4,-2,1,1,24,1,2010,70,0,1,3,0,1,16
-4,-4,-4,-4,9358,11,0,0,13,5,50,10,11,1,1,0,0,17,18,1,0,0,-4,-4,1,1,-4,-4,-4,1,3,-4,5,0,1,12180,0,10,0,450,508,140,5393,9,0,2,-4,0,0,17,-4,17,10,0,11,0,50,0,52,0,20,59,0,1,5,0,-4,-4,-4,-4,-4,1,6,-4,0,-4,-4,16000,-4,0,5,-2,1,1,25,1,2000,65,0,1,3,0,1,-4
-4,-4,1,1,9359,11,1,1,13,3,34,11,14,1,2,0,0,19,20,0,0,0,400,-4,1,-4,2,-4,-4,1,3,-4,6,0,1,-3,0,4,0,160,500,96,35540,5,0,2,2,33,0,-4,16,18,34,0,50,0,64,0,45,0,29,58,0,0,3,0,-4,-4,-4,-4,-4,2,6,-4,2,6,-4,23000,34000,2,2,57000,1,2,28,1,1895,84,0,1,3,0,1,15
-4,-4,0,0,9360,11,1,1,13,2,34,10,14,1,2,8,0,17,20,6,2,0,-4,-4,0,-4,-4,-4,-4,1,3,-4,6,0,1,-3,0,6,0,180,502,115,84813,18,0,1,2,60,0,-4,17,15,39,0,0,0,0,0,17,0,27,58,0,0,7,0,-4,-4,-4,-4,-4,5,1,2,3,5,-4,27000,-4,0,1,27000,1,1,26,1,2600,76,0,1,3,0,1,15
-4,-4,-4,-4,9361,44,1,1,-3,2,22,8,10,2,1,-4,-4,16,17,6,0,1,300,-4,0,-4,-4,-4,-4,1,3,5,2,0,1,-3,0,31,0,-4,-5,-5,3824,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,94,0,19,0,0,0,3,0,-4,-4,-4,-4,-4,1,6,-4,0,-4,-4,32000,-4,0,1,36000,1,1,25,1,760,50,0,1,3,0,1,-4
-4,-4,0,0,9362,51,0,-4,11,4,-3,7,11,1,1,-4,-4,16,19,5,0,0,-4,-4,0,-4,-4,-4,-4,1,1,-4,2,0,1,-3,0,23,0,-4,507,119,288,32,0,-5,-5,-5,-5,-3,-4,-4,58,0,40,0,-5,-5,-5,-5,-5,-5,-5,2,2,1,1,2,0,-4,-4,5,1,5,5,1,1,12000,-4,1,2,12000,1,1,24,0,1785,197,0,1,3,1,0,15
-4,6000,-4,-4,9363,51,0,-4,6,0,-4,9,14,1,2,-4,-4,16,-3,0,0,0,-4,-4,0,-4,-4,-4,-4,1,3,-4,6,0,1,7254,0,0,0,-4,504,125,30503,6,0,-5,-5,-5,-5,-4,17,0,29,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,0,1,9364,51,0,-4,3,10,43,13,14,1,2,10,0,21,23,6,4,0,800,-4,1,1,-4,-4,4,1,3,-4,2,0,1,4000,0,8,0,280,502,120,28389,38,0,3,0,65,0,-4,22,18,13,0,33,0,71,0,59,0,-5,-5,-5,0,4,1,1,96,0,-4,-4,3,7,-4,3,7,-4,18000,-4,0,2,22000,1,1,30,1,1820,121,0,1,3,0,3,12
-4,-4,-4,1,9365,51,1,-4,12,-4,-4,9,14,1,2,-4,-4,16,19,0,0,0,-4,-4,1,1,2,-4,-4,1,3,-4,2,0,1,12515,0,0,0,-4,507,135,21412,20,0,2,-4,56,0,-4,-4,16,48,0,57,0,60,0,42,0,-5,-5,-5,0,2,0,-4,-4,-4,-4,-4,1,7,-4,0,-4,-4,5500,17500,0,1,23850,1,1,25,1,3079,131,0,1,3,0,0,20
-4,-4,-4,0,9366,51,1,-4,11,2,29,13,13,2,2,23,0,19,25,1,0,0,7920,-4,0,-4,-4,-4,-4,1,3,-4,3,0,1,-3,1,52,0,2000,501,112,49799,44,0,1,-4,56,0,-4,18,16,29,0,53,0,51,0,56,0,21,53,0,-4,-4,1,15,96,0,-4,-4,0,-4,-4,0,-4,-4,17940,72619,1,3,73540,1,2,28,1,1820,77,0,1,3,1,-5,-5
-4,-4,-4,-4,9367,51,1,-4,11,3,29,11,10,2,1,61,0,18,30,1,0,0,2887,-4,1,1,-4,-4,-4,1,3,-4,3,0,1,-3,1,52,0,1990,510,160,53979,54,0,1,-4,61,0,16,-4,0,52,0,54,0,54,0,40,0,27,72,0,-4,-4,0,-4,-4,-4,-4,-4,2,7,-4,0,-4,-4,24000,-4,0,2,-2,1,1,26,1,2240,68,0,1,3,0,0,-4
-4,-4,-4,1,9368,51,0,-4,9,3,29,12,11,1,1,33,0,18,24,6,5,0,3000,-4,1,-4,-4,-4,4,1,3,-4,4,0,1,-3,0,13,0,520,602,205,90656,29,0,2,2,0,0,14,-4,18,7,0,51,0,37,0,68,0,29,53,0,6,10,0,-4,-4,-4,-4,-4,4,5,-4,-3,5,-4,22000,18000,1,3,40000,1,2,26,1,1415,61,0,1,3,1,0,-3
-4,-4,0,0,9369,51,1,-4,9,1,34,9,10,2,1,9,0,19,25,2,0,1,100,-4,0,-4,-4,-4,-4,1,3,-4,3,0,1,5169,0,18,0,249,601,158,6112,24,0,1,0,51,0,7,-4,15,53,0,48,0,51,0,61,0,20,63,0,2,5,0,-4,-4,-4,-4,-4,0,-4,-4,0,-4,-4,4000,-4,0,3,4000,1,1,27,0,1940,62,0,1,3,0,0,-4
-4,-4,1,0,9370,51,1,-4,15,1,20,12,14,1,2,27,0,19,26,-3,-3,-3,0,-4,1,-4,-4,3,-4,1,3,11,1,0,1,0,0,0,0,0,506,105,37869,0,0,2,0,38,0,-5,-5,-5,-5,-5,94,0,35,0,69,0,30,12,0,0,1,0,-4,-4,-4,-4,-4,0,-4,-4,0,-4,-4,10000,-4,0,2,10000,1,1,27,1,1170,56,0,1,3,0,0,-4
-4,-4,1,0,9371,51,1,-4,15,2,20,9,14,1,2,-4,-4,16,17,6,3,0,-4,-4,1,1,-4,-4,-4,1,3,-4,2,0,1,8600,-3,7,3,-4,506,140,24548,2,3,1,1,31,0,-4,15,16,31,1,0,0,0,0,-5,-5,19,28,0,0,1,0,-4,-4,-4,-4,-4,0,-4,-4,0,-4,-4,0,-4,0,4,-2,1,3,24,0,1100,7,0,1,3,2,3,16
-4,-4,0,1,9372,11,1,1,11,0,-4,7,11,1,1,-4,-4,16,10,0,0,0,-4,-4,1,1,-4,-4,-4,1,3,-4,4,0,1,-3,0,0,0,-4,509,220,11906,0,0,1,-4,6,0,14,-4,14,0,0,0,0,14,0,20,0,19,63,0,-4,-4,0,-4,-4,-4,-4,-4,0,-4,-4,0,-4,-4,500,-4,0,10,500,1,1,24,0,2080,21,0,1,3,0,3,-4
-4,-4,1,1,9373,11,1,1,6,0,-4,14,10,2,1,65,0,21,29,6,3,0,2500,-4,0,-4,-4,-4,-4,1,3,-4,4,0,1,6000,1,61,0,1040,510,200,53871,40,0,3,-4,56,0,16,-4,19,24,0,50,0,57,0,46,0,26,63,0,-4,-4,1,1,29,1,14,96,0,-4,-4,0,-4,-4,57124,-4,0,4,74100,1,1,29,1,3600,69,0,1,3,0,1,-4
-4,-4,0,0,9374,11,0,1,6,4,26,3,14,1,2,0,0,22,17,0,0,0,0,0,1,-4,2,-4,-4,1,3,11,4,1,1,0,0,0,0,0,503,100,0,0,0,5,-4,0,0,-4,17,-4,0,0,0,0,0,0,0,0,17,0,0,-4,-4,0,-4,-4,-4,-4,-4,0,-4,-4,0,-4,-4,0,-2,0,6,-2,1,2,31,0,0,0,0,1,3,4,0,-4
-4,-4,-4,1,9375,51,0,-4,11,0,-4,11,11,1,1,7,0,18,22,0,0,0,450,-4,1,-4,2,3,-4,1,3,-4,5,0,1,6942,0,8,0,192,504,120,73787,7,0,1,-4,7,0,14,-4,0,0,0,46,0,51,0,28,0,20,9,0,0,2,1,1,6,0,-4,-4,1,6,-4,0,-4,-4,3000,-4,0,1,13000,1,1,27,1,0,8,0,1,3,0,0,-4
-4,-4,0,0,9376,51,0,-4,11,2,17,8,11,1,1,-4,-4,16,20,2,0,0,-4,-4,1,1,2,3,-4,1,3,-4,5,0,1,6942,0,8,0,-4,504,111,18833,7,0,1,-4,7,0,14,-4,0,11,0,0,0,23,0,54,0,20,37,0,1,6,0,-4,-4,-4,-4,-4,1,7,-4,0,-4,-4,10000,-4,1,4,-2,1,1,24,1,2028,59,0,1,3,0,-5,-5
-4,-4,-4,-4,9377,11,1,1,3,2,36,11,9,3,1,66,0,19,23,0,0,0,1600,-4,1,1,-4,-4,-4,1,3,-4,3,0,1,9400,0,42,0,2532,507,161,77735,2,0,2,1,0,0,16,-4,18,0,0,0,0,5,0,47,0,30,60,0,0,2,0,-4,-4,-4,-4,-4,1,7,-4,0,-4,-4,28000,-4,0,3,28072,1,3,27,1,2080,56,0,1,3,0,-5,-5
-4,-4,-4,-4,9378,51,0,-4,11,0,-4,8,12,3,2,-4,-4,15,19,4,1,0,-4,-4,1,-4,2,-4,-4,1,3,-4,5,0,1,6536,-3,-4,-4,-4,509,135,-4,0,-4,5,0,0,0,-4,17,0,0,0,0,0,0,0,0,0,19,0,0,-4,-4,0,-4,-4,-4,-4,-4,2,7,-4,0,-4,-4,0,30000,0,4,30100,1,2,24,0,0,0,0,1,1,2,-5,-5
-4,-4,-4,-4,9379,11,1,1,4,0,-4,9,9,3,1,-4,-4,16,21,0,0,0,-4,-4,1,1,2,-4,-4,1,3,-4,4,0,1,-3,1,48,0,-4,510,155,-4,39,0,2,0,27,0,16,-4,17,55,1,47,0,46,0,56,0,30,65,0,1,3,0,-4,-4,-4,-4,-4,0,-4,-4,0,-4,-4,30000,20000,0,3,50800,1,2,24,1,2011,63,0,1,3,1,-5,-5
-4,-4,0,0,9380,11,1,1,10,0,-4,9,14,1,2,0,0,17,26,6,1,0,-4,-4,0,-4,-4,-4,-4,1,3,-4,4,0,1,22000,1,34,0,588,506,135,30145,53,0,1,4,46,0,-4,16,17,22,0,37,0,42,0,53,0,25,67,0,1,1,0,-4,-4,-4,-4,-4,5,2,1,5,2,2,17000,35000,0,3,52000,1,2,25,0,1157,29,0,1,3,1,0,16
344,-4,0,1,9381,12,0,1,7,1,24,12,14,1,2,0,0,22,26,0,0,0,0,4800,1,-4,2,-4,-4,1,3,11,3,1,1,10213,0,0,0,0,504,135,37450,0,0,3,1,46,0,-4,19,19,48,0,50,100,54,0,60,0,22,58,0,0,5,0,-4,-4,-4,-4,-4,1,7,-4,1,5,-4,33000,30000,0,5,63200,1,2,30,1,1820,57,0,1,3,3,0,20
4152,7152,1,1,9382,11,0,1,6,11,35,5,14,1,2,0,36,22,18,0,0,0,0,-4,1,-4,2,-4,-4,1,3,11,3,2,1,5580,0,0,0,0,503,120,9143,0,0,3,-4,2,0,-4,17,0,0,0,36,0,35,0,39,0,18,0,0,-4,-4,0,-4,-4,-4,-4,-4,0,-4,-4,0,-4,-4,0,-4,0,5,9372,1,3,31,0,0,0,0,1,3,4,0,-4
-4,-4,0,0,9383,53,0,-4,12,0,-4,11,14,1,2,0,0,20,-3,0,0,0,0,0,0,-4,-4,-4,-4,1,3,-4,9,1,1,500,1,23,0,160,502,120,12702,42,0,2,0,29,0,-4,18,0,53,0,36,0,68,0,53,0,19,45,0,-4,-4,0,-4,-4,-4,-4,-4,0,-4,-4,0,-4,-4,6200,15000,0,4,21200,1,2,28,1,1580,68,0,1,3,2,1,-4
-4,-2,-2,0,9384,53,0,-4,12,1,19,9,14,1,2,0,0,18,-3,0,0,0,0,-4,0,-4,-4,-4,-4,1,3,-4,9,0,1,500,0,0,0,0,501,105,2476,8,0,4,3,58,0,-4,19,19,4,0,11,0,23,0,0,0,14,0,0,-4,-4,0,-4,-4,-4,-4,-4,0,-4,-4,0,-4,-4,0,-4,1,2,5484,1,3,26,0,0,0,0,1,3,1,2,12
-4,-4,-4,-4,9385,51,0,-4,4,0,-4,11,14,1,2,17,0,20,19,0,0,0,3000,-4,1,-4,2,-4,4,1,3,-4,6,0,1,1200,0,12,0,880,-5,-5,13306,-5,-5,2,-4,105,0,-4,16,-4,51,0,54,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,0,0,9386,33,0,0,5,0,-4,10,11,1,1,0,0,18,19,0,0,0,0,-4,1,1,2,-4,-4,1,3,-4,7,0,1,-3,0,0,0,0,504,-2,25730,3,0,4,-4,49,0,-4,-4,15,19,0,58,0,39,0,63,0,20,77,0,1,1,0,-4,-4,-4,-4,-4,-3,-3,-3,-3,-3,-3,9000,0,2,4,9000,1,2,27,1,2880,15,0,1,3,2,0,-4
-4,-4,0,0,9387,33,0,0,5,1,19,9,11,1,1,0,0,17,24,0,0,0,-4,-4,1,1,2,-4,-4,1,3,-4,7,0,1,-3,0,0,0,0,-2,-2,21247,0,0,1,2,25,0,-4,-4,15,57,0,30,0,0,0,0,0,20,0,0,-4,-4,0,-4,-4,-4,-4,-4,0,-4,-4,0,-4,-4,0,0,0,2,9020,1,2,25,1,0,33,0,1,1,0,1,15
-4,-4,0,0,9388,33,0,0,5,2,19,8,14,1,2,-4,-4,16,18,0,0,0,-4,-4,1,1,2,-4,-4,1,3,-4,7,0,1,-3,0,0,0,-4,-2,-2,9355,0,0,5,-4,6,0,-4,18,-4,34,0,0,0,0,0,0,0,18,0,0,-4,-4,0,-4,-4,-4,-4,-4,0,-4,-4,0,-4,-4,0,-2,0,4,-2,1,2,24,0,0,0,0,1,3,2,0,-4
-4,-4,0,0,9389,11,0,1,10,0,-4,10,11,1,1,-4,-4,16,22,0,0,0,-4,-4,0,-4,-4,-4,-4,1,3,-4,3,0,1,20000,0,0,0,-4,505,150,100000,0,0,4,-4,0,0,-4,-4,0,14,0,0,0,0,0,45,0,21,51,0,0,4,1,9,96,0,-4,-4,1,7,-4,0,-4,-4,34000,-4,0,1,34030,3,1,24,1,2080,61,0,1,1,0,0,-4
-4,-4,1,1,9390,51,0,-4,9,4,25,12,10,2,1,48,0,22,20,6,4,0,6400,-4,0,-4,-4,-4,-4,1,1,11,2,0,1,-3,1,40,2,1640,509,185,11635,43,0,1,3,69,0,10,-4,15,34,0,52,0,45,0,63,0,22,70,0,6,15,0,-4,-4,-4,-4,-4,5,1,4,5,4,-4,35000,-4,0,1,35000,1,1,30,1,2490,59,0,1,1,0,0,14
-4,-4,1,1,9391,33,1,1,-2,5,29,11,10,2,1,6,0,20,18,0,0,0,4800,-4,1,-4,-4,3,-4,1,1,11,1,0,1,4800,1,44,0,1480,509,140,264,57,0,3,1,41,0,13,-4,16,39,0,66,0,50,0,49,0,19,50,0,4,7,1,14,0,0,-4,-4,0,-4,-4,0,-4,-4,15000,-4,1,3,15000,1,1,28,1,1985,62,0,1,1,2,0,-4
1060,2592,-2,0,9392,51,1,-4,8,1,27,12,13,2,2,26,0,22,27,1,0,0,10000,-4,0,-4,-4,-4,-4,1,1,11,1,0,1,14000,-3,60,31,-3,503,115,12822,39,9,5,-4,35,0,-4,18,19,29,0,36,0,31,0,3,0,25,11,0,0,2,1,15,96,1,13,96,1,7,-4,0,-4,-4,0,-4,0,4,9600,2,3,29,0,0,0,0,1,3,3,0,18
-4,-4,0,0,9393,51,1,-4,-2,1,21,10,10,2,1,27,6,21,19,1,0,1,15000,-4,1,1,-4,-4,-4,1,1,-4,2,0,1,13000,1,12,0,970,511,160,9904,47,0,-5,-5,-5,-5,-3,-4,16,103,0,5,0,51,0,43,0,20,0,0,-4,-4,0,-4,-4,-4,-4,-4,1,2,3,1,2,3,0,-4,0,4,-2,1,1,30,0,0,0,0,1,1,0,3,16
-4,-4,-4,-4,9394,51,0,-4,5,6,27,10,13,2,2,31,0,17,15,0,0,0,-4,-4,0,-4,-4,-4,-4,1,1,-4,5,0,1,10000,1,14,0,15,505,120,191,8,0,4,-4,0,0,-4,17,0,21,0,14,0,4,0,33,0,23,37,0,-4,-4,0,-4,-4,-4,-4,-4,0,-4,-4,0,-4,-4,11000,-4,0,1,11000,1,1,26,1,817,53,0,1,1,0,3,-4
-4,-4,-4,-4,9395,51,1,-4,6,5,28,10,10,2,1,7,40,18,28,6,2,1,416,-4,0,-4,-4,-4,-4,-4,-4,1,1,0,3,1916,1,30,0,342,602,200,20646,0,0,1,3,0,0,11,-4,13,43,0,43,0,65,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
